lagoslakeid,sampleyear,value,variable
2287,1996,2.281778065,tp_umol
2314,1996,2.680012916,tp_umol
2315,1996,0.694220213,tp_umol
2352,1996,0.322893122,tp_umol
2359,1996,4.832633732,tp_umol
2368,1996,2.712302228,tp_umol
2458,1996,1.614465612,tp_umol
2493,1996,0.50048434,tp_umol
2529,1996,0.387471747,tp_umol
2537,1996,0.425631843,tp_umol
2538,1996,0.452050371,tp_umol
2542,1996,0.419761059,tp_umol
2562,1996,0.87181143,tp_umol
2617,1996,0.559681412,tp_umol
2665,1996,0.742654181,tp_umol
2681,1996,8.94413949,tp_umol
2732,1996,1.130125928,tp_umol
2746,1996,0.437699566,tp_umol
2752,1996,0.613496933,tp_umol
2786,1996,2.131094608,tp_umol
2789,1996,0.153374233,tp_umol
2797,1996,0.613496933,tp_umol
2829,1996,0.362357837,tp_umol
2860,1996,1.259283177,tp_umol
2878,1996,0.624260037,tp_umol
2881,1996,1.614465612,tp_umol
2907,1996,1.000968679,tp_umol
2922,1996,0.839522118,tp_umol
2941,1996,0.87181143,tp_umol
2965,1996,0.322893122,tp_umol
2991,1996,0.904100743,tp_umol
2998,1996,1.000968679,tp_umol
3005,1996,0.904100743,tp_umol
3026,1996,0.242169842,tp_umol
3065,1996,0.258314498,tp_umol
3123,1996,1.356151114,tp_umol
3138,1996,0.645786245,tp_umol
3159,1996,10.68776235,tp_umol
3169,1996,0.613496933,tp_umol
3231,1996,0.516628996,tp_umol
3271,1996,0.710364869,tp_umol
3280,1996,0.258314498,tp_umol
3290,1996,1.485308363,tp_umol
3333,1996,0.258314498,tp_umol
3370,1996,0.365945539,tp_umol
3426,1996,1.065547304,tp_umol
3427,1996,1.356151114,tp_umol
3430,1996,0.516628996,tp_umol
3431,1996,0.177591217,tp_umol
3459,1996,0.678075557,tp_umol
3508,1996,2.583144979,tp_umol
3524,1996,0.355182435,tp_umol
3525,1996,0.678075557,tp_umol
3568,1996,0.452050371,tp_umol
3636,1996,0.701139351,tp_umol
3650,1996,0.322893122,tp_umol
3651,1996,0.936390055,tp_umol
3661,1996,1.29157249,tp_umol
3669,1996,0.322893122,tp_umol
3677,1996,1.033257992,tp_umol
3693,1996,1.097836616,tp_umol
3764,1996,0.645786245,tp_umol
3804,1996,0.306748466,tp_umol
3834,1996,0.258314498,tp_umol
3884,1996,0.193735873,tp_umol
3907,1996,1.162415241,tp_umol
3910,1996,0.645786245,tp_umol
3931,1996,0.193735873,tp_umol
3968,1996,0.516628996,tp_umol
3999,1996,5.101711334,tp_umol
4002,1996,4.40749112,tp_umol
4009,1996,1.388440426,tp_umol
4032,1996,7.006780756,tp_umol
4078,1996,1.743622861,tp_umol
4103,1996,0.807232806,tp_umol
4126,1996,3.358088473,tp_umol
4187,1996,0.322893122,tp_umol
4241,1996,0.29060381,tp_umol
4243,1996,4.702131095,tp_umol
4244,1996,0.484339684,tp_umol
4249,1996,0.845979981,tp_umol
4251,1996,0.269077602,tp_umol
4259,1996,0.439134646,tp_umol
4261,1996,0.226025186,tp_umol
4271,1996,0.839522118,tp_umol
4283,1996,1.980411151,tp_umol
4286,1996,0.306748466,tp_umol
4294,1996,0.893337639,tp_umol
4317,1996,0.347110107,tp_umol
4318,1996,0.365945539,tp_umol
4321,1996,3.643310731,tp_umol
4326,1996,0.371327091,tp_umol
4338,1996,0.452050371,tp_umol
4352,1996,2.210024038,tp_umol
4355,1996,20.85889571,tp_umol
4369,1996,0.548918308,tp_umol
4375,1996,1.29157249,tp_umol
4378,1996,0.398234851,tp_umol
4386,1996,2.421698418,tp_umol
4387,1996,0.322893122,tp_umol
4392,1996,0.29060381,tp_umol
4394,1996,0.298676138,tp_umol
4405,1996,3.180497255,tp_umol
4408,1996,0.484339684,tp_umol
4416,1996,0.441287267,tp_umol
4422,1996,0.376708643,tp_umol
4424,1996,0.419761059,tp_umol
4427,1996,0.673462798,tp_umol
4428,1996,1.431492843,tp_umol
4432,1996,0.690991282,tp_umol
4434,1996,0.269077602,tp_umol
4441,1996,0.355182435,tp_umol
4444,1996,0.398234851,tp_umol
4449,1996,0.153374233,tp_umol
4467,1996,3.293509848,tp_umol
4477,1996,0.58120762,tp_umol
4484,1996,0.369859395,tp_umol
4485,1996,0.376708643,tp_umol
4504,1996,0.266386826,tp_umol
4515,1996,1.076310408,tp_umol
4522,1996,0.936390055,tp_umol
4526,1996,0.839522118,tp_umol
4530,1996,1.000968679,tp_umol
4533,1996,1.722096653,tp_umol
4534,1996,0.344419331,tp_umol
4539,1996,6.909912819,tp_umol
4556,1996,0.435905715,tp_umol
4559,1996,1.167796793,tp_umol
4560,1996,0.322893122,tp_umol
4576,1996,0.613496933,tp_umol
4589,1996,0.430524163,tp_umol
4596,1996,0.226025186,tp_umol
4608,1996,1.485308363,tp_umol
4611,1996,0.613496933,tp_umol
4625,1996,0.516628996,tp_umol
4644,1996,2.95447207,tp_umol
4655,1996,0.196964805,tp_umol
4658,1996,2.862985685,tp_umol
4664,1996,0.215262082,tp_umol
4666,1996,0.322893122,tp_umol
4671,1996,1.657518028,tp_umol
4673,1996,1.862017006,tp_umol
4692,1996,0.645786245,tp_umol
4708,1996,0.258314498,tp_umol
4713,1996,1.065547304,tp_umol
4715,1996,0.710364869,tp_umol
4718,1996,0.979442471,tp_umol
4720,1996,2.728446884,tp_umol
4722,1996,0.118394145,tp_umol
4733,1996,0.452050371,tp_umol
4734,1996,0.645786245,tp_umol
4735,1996,0.408997955,tp_umol
4779,1996,0.645786245,tp_umol
4818,1996,0.258314498,tp_umol
4820,1996,0.365945539,tp_umol
4831,1996,0.484339684,tp_umol
4836,1996,0.565062964,tp_umol
4845,1996,0.189123115,tp_umol
4847,1996,0.532773652,tp_umol
4854,1996,2.324830481,tp_umol
4862,1996,0.50048434,tp_umol
4865,1996,0.258314498,tp_umol
4874,1996,0.473576579,tp_umol
4892,1996,0.348724572,tp_umol
4895,1996,0.312130018,tp_umol
4898,1996,0.419761059,tp_umol
4900,1996,1.506834571,tp_umol
4906,1996,1.34538801,tp_umol
4931,1996,0.226025186,tp_umol
4945,1996,0.322893122,tp_umol
4946,1996,0.355182435,tp_umol
4947,1996,0.774943494,tp_umol
4951,1996,1.173178345,tp_umol
4969,1996,0.29060381,tp_umol
4972,1996,0.460856547,tp_umol
4989,1996,0.371327091,tp_umol
4993,1996,0.365945539,tp_umol
4994,1996,0.645786245,tp_umol
5001,1996,1.29157249,tp_umol
5002,1996,6.054246045,tp_umol
5009,1996,2.550855667,tp_umol
5014,1996,3.445730892,tp_umol
5016,1996,0.489721236,tp_umol
5017,1996,2.281778065,tp_umol
5018,1996,1.162415241,tp_umol
5033,1996,0.559681412,tp_umol
5036,1996,2.615434291,tp_umol
5053,1996,5.166289958,tp_umol
5063,1996,0.226025186,tp_umol
5071,1996,0.452050371,tp_umol
5076,1996,0.355182435,tp_umol
5078,1996,0.597352276,tp_umol
5085,1996,1.044021096,tp_umol
5091,1996,0.5273921,tp_umol
5104,1996,0.226025186,tp_umol
5106,1996,2.497040146,tp_umol
5110,1996,1.044021096,tp_umol
5111,1996,0.678075557,tp_umol
5112,1996,0.430524163,tp_umol
5113,1996,0.473576579,tp_umol
5114,1996,0.29060381,tp_umol
5119,1996,0.401822552,tp_umol
5134,1996,0.306748466,tp_umol
5138,1996,0.55429986,tp_umol
5141,1996,0.435905715,tp_umol
5145,1996,0.968679367,tp_umol
5146,1996,0.365945539,tp_umol
5150,1996,0.387471747,tp_umol
5152,1996,0.347110107,tp_umol
5160,1996,0.452050371,tp_umol
5174,1996,1.739010102,tp_umol
5205,1996,0.495102788,tp_umol
5211,1996,0.688838661,tp_umol
5220,1996,0.306748466,tp_umol
5224,1996,0.226025186,tp_umol
5236,1996,0.387471747,tp_umol
5238,1996,0.346376259,tp_umol
5240,1996,0.532773652,tp_umol
5248,1996,0.193735873,tp_umol
5249,1996,1.388440426,tp_umol
5261,1996,0.269077602,tp_umol
5275,1996,0.887956087,tp_umol
5286,1996,0.635023141,tp_umol
5287,1996,0.344419331,tp_umol
5288,1996,0.226025186,tp_umol
5293,1996,0.29060381,tp_umol
5294,1996,0.635023141,tp_umol
5295,1996,0.365945539,tp_umol
5319,1996,0.968679367,tp_umol
5320,1996,0.27592685,tp_umol
5323,1996,0.306748466,tp_umol
5325,1996,0.392853299,tp_umol
5328,1996,1.592939404,tp_umol
5332,1996,0.322893122,tp_umol
5333,1996,1.856635454,tp_umol
5342,1996,0.495102788,tp_umol
5367,1996,0.274459154,tp_umol
5371,1996,1.576794748,tp_umol
5373,1996,0.990205575,tp_umol
5382,1996,0.681304488,tp_umol
5385,1996,0.774943494,tp_umol
5390,1996,14.93380691,tp_umol
5400,1996,0.645786245,tp_umol
5404,1996,0.799160478,tp_umol
5407,1996,0.964880625,tp_umol
5426,1996,0.532773652,tp_umol
5428,1996,0.452050371,tp_umol
5429,1996,5.387702385,tp_umol
5432,1996,1.92659563,tp_umol
5435,1996,0.228715962,tp_umol
5450,1996,1.130125928,tp_umol
5453,1996,0.344419331,tp_umol
5464,1996,1.404585082,tp_umol
5467,1996,0.688838661,tp_umol
5473,1996,0.29060381,tp_umol
5481,1996,0.29060381,tp_umol
5489,1996,0.710364869,tp_umol
5490,1996,1.173178345,tp_umol
5506,1996,0.279840706,tp_umol
5509,1996,0.242169842,tp_umol
5516,1996,0.226025186,tp_umol
5523,1996,0.79108815,tp_umol
5529,1996,0.961503964,tp_umol
5543,1996,0.376708643,tp_umol
5560,1996,0.548918308,tp_umol
5567,1996,0.279840706,tp_umol
5573,1996,0.419761059,tp_umol
5589,1996,0.29060381,tp_umol
5590,1996,0.355182435,tp_umol
5591,1996,0.177591217,tp_umol
5592,1996,0.266386826,tp_umol
5593,1996,0.322893122,tp_umol
5596,1996,0.274459154,tp_umol
5599,1996,0.355182435,tp_umol
5602,1996,0.29060381,tp_umol
5608,1996,0.29060381,tp_umol
5610,1996,0.387471747,tp_umol
5620,1996,0.322893122,tp_umol
5632,1996,0.258314498,tp_umol
5645,1996,0.20988053,tp_umol
5653,1996,0.258314498,tp_umol
5660,1996,0.306748466,tp_umol
5661,1996,1.162415241,tp_umol
5665,1996,0.408997955,tp_umol
5674,1996,0.355182435,tp_umol
5687,1996,0.484339684,tp_umol
5688,1996,0.484339684,tp_umol
5690,1996,0.29060381,tp_umol
5691,1996,0.403616403,tp_umol
5692,1996,0.161446561,tp_umol
5698,1996,0.613496933,tp_umol
5708,1996,0.193735873,tp_umol
5710,1996,0.226025186,tp_umol
5720,1996,0.408997955,tp_umol
5723,1996,1.162415241,tp_umol
5724,1996,4.294478528,tp_umol
5726,1996,0.403616403,tp_umol
5727,1996,2.755354644,tp_umol
5729,1996,0.452050371,tp_umol
5733,1996,2.350661931,tp_umol
5735,1996,0.532773652,tp_umol
5741,1996,0.23678829,tp_umol
5750,1996,0.193735873,tp_umol
5753,1996,0.258314498,tp_umol
5754,1996,0.269077602,tp_umol
5760,1996,0.452050371,tp_umol
5763,1996,0.29060381,tp_umol
5766,1996,0.344419331,tp_umol
5768,1996,0.403616403,tp_umol
5774,1996,0.29060381,tp_umol
5775,1996,0.306748466,tp_umol
5779,1996,0.258314498,tp_umol
5782,1996,0.322893122,tp_umol
5785,1996,0.217952858,tp_umol
5786,1996,0.215262082,tp_umol
5790,1996,0.387471747,tp_umol
5791,1996,0.322893122,tp_umol
5805,1996,0.177591217,tp_umol
5806,1996,0.20988053,tp_umol
5812,1996,0.419761059,tp_umol
5845,1996,0.193735873,tp_umol
5847,1996,0.226025186,tp_umol
5848,1996,0.398234851,tp_umol
5851,1996,0.344419331,tp_umol
5854,1996,0.452050371,tp_umol
5857,1996,0.274459154,tp_umol
5872,1996,0.29060381,tp_umol
5873,1996,0.258314498,tp_umol
5880,1996,0.20988053,tp_umol
5882,1996,0.258314498,tp_umol
5899,1996,0.322893122,tp_umol
5909,1996,0.226025186,tp_umol
5921,1996,0.355182435,tp_umol
5934,1996,0.58120762,tp_umol
5938,1996,0.376708643,tp_umol
5950,1996,0.322893122,tp_umol
5959,1996,1.162415241,tp_umol
5961,1996,0.339037778,tp_umol
5965,1996,0.161446561,tp_umol
5969,1996,0.215262082,tp_umol
5977,1996,0.839522118,tp_umol
5984,1996,0.23678829,tp_umol
5990,1996,0.306748466,tp_umol
6000,1996,0.226025186,tp_umol
6004,1996,0.398234851,tp_umol
6008,1996,0.29060381,tp_umol
6012,1996,0.355182435,tp_umol
6017,1996,0.312130018,tp_umol
6021,1996,0.096867937,tp_umol
6028,1996,0.387471747,tp_umol
6035,1996,0.258314498,tp_umol
6036,1996,0.193735873,tp_umol
6038,1996,0.20988053,tp_umol
6040,1996,0.129157249,tp_umol
6052,1996,0.301366914,tp_umol
6054,1996,0.29060381,tp_umol
6058,1996,2.244107201,tp_umol
6059,1996,0.834140566,tp_umol
6060,1996,0.91332626,tp_umol
6061,1996,1.469163707,tp_umol
6063,1996,0.855666774,tp_umol
6064,1996,3.584113658,tp_umol
6065,1996,0.758798838,tp_umol
6066,1996,1.31848025,tp_umol
6067,1996,1.038639544,tp_umol
6068,1996,0.984824023,tp_umol
6069,1996,0.419761059,tp_umol
6071,1996,1.162415241,tp_umol
6075,1996,0.452050371,tp_umol
6076,1996,1.000968679,tp_umol
6092,1996,0.29060381,tp_umol
6094,1996,0.613496933,tp_umol
6104,1996,0.387471747,tp_umol
6107,1996,1.356151114,tp_umol
6110,1996,0.58120762,tp_umol
6112,1996,0.355182435,tp_umol
6133,1996,0.177591217,tp_umol
6136,1996,0.355182435,tp_umol
6147,1996,0.29060381,tp_umol
6162,1996,0.376708643,tp_umol
6169,1996,0.242169842,tp_umol
6172,1996,0.279840706,tp_umol
6176,1996,0.645786245,tp_umol
6181,1996,0.613496933,tp_umol
6188,1996,0.920245399,tp_umol
6189,1996,1.469163707,tp_umol
6190,1996,1.509525347,tp_umol
6191,1996,2.74459154,tp_umol
6192,1996,3.777849532,tp_umol
6196,1996,1.168873103,tp_umol
6198,1996,2.357119793,tp_umol
6199,1996,1.097836616,tp_umol
6201,1996,2.114949952,tp_umol
6202,1996,1.485308363,tp_umol
6204,1996,0.613496933,tp_umol
6207,1996,1.000968679,tp_umol
6208,1996,0.921713095,tp_umol
6213,1996,0.758798838,tp_umol
6214,1996,4.504359057,tp_umol
6216,1996,2.227962544,tp_umol
6217,1996,1.679044236,tp_umol
6218,1996,2.114949952,tp_umol
6220,1996,1.566031644,tp_umol
6221,1996,0.81799591,tp_umol
6223,1996,0.670003229,tp_umol
6226,1996,0.839522118,tp_umol
6227,1996,1.113981272,tp_umol
6234,1996,0.387471747,tp_umol
6236,1996,0.258314498,tp_umol
6248,1996,0.468195027,tp_umol
6254,1996,0.344419331,tp_umol
6260,1996,0.247551394,tp_umol
6267,1996,0.441287267,tp_umol
6284,1996,0.452050371,tp_umol
6287,1996,0.322893122,tp_umol
6293,1996,0.226025186,tp_umol
6298,1996,1.319249043,tp_umol
6299,1996,0.508556668,tp_umol
6301,1996,0.585820379,tp_umol
6302,1996,1.630610268,tp_umol
6303,1996,1.065547304,tp_umol
6307,1996,0.484339684,tp_umol
6317,1996,0.339037778,tp_umol
6322,1996,0.565062964,tp_umol
6323,1996,0.29060381,tp_umol
6332,1996,0.258314498,tp_umol
6399,1996,0.339037778,tp_umol
6404,1996,1.541814659,tp_umol
6407,1996,0.973292126,tp_umol
6408,1996,0.618109691,tp_umol
6409,1996,0.20757415,tp_umol
6412,1996,0.29060381,tp_umol
6421,1996,0.258314498,tp_umol
6434,1996,0.355182435,tp_umol
6436,1996,0.322893122,tp_umol
6479,1996,0.33096545,tp_umol
6492,1996,0.303519535,tp_umol
6494,1996,0.29060381,tp_umol
6510,1996,1.711333549,tp_umol
6519,1996,0.179897597,tp_umol
6521,1996,1.065547304,tp_umol
6528,1996,0.350569676,tp_umol
6529,1996,0.306748466,tp_umol
6534,1996,0.266386826,tp_umol
6543,1996,0.608884174,tp_umol
6546,1996,0.495102788,tp_umol
6547,1996,0.468195027,tp_umol
6550,1996,0.247551394,tp_umol
6552,1996,0.825683842,tp_umol
6562,1996,0.492412012,tp_umol
6800,1996,0.591970724,tp_umol
6809,1996,0.371327091,tp_umol
6921,1996,0.322893122,tp_umol
6936,1996,0.187278011,tp_umol
6973,1996,0.586589172,tp_umol
6974,1996,0.629641589,tp_umol
6976,1996,0.204498978,tp_umol
7039,1996,1.882005628,tp_umol
7040,1996,1.313098698,tp_umol
7063,1996,0.274459154,tp_umol
7119,1996,0.172209665,tp_umol
7128,1996,0.269077602,tp_umol
7149,1996,0.279840706,tp_umol
7171,1996,0.335808847,tp_umol
7173,1996,0.189123115,tp_umol
7368,1996,0.365945539,tp_umol
7462,1996,0.419761059,tp_umol
7470,1996,0.613496933,tp_umol
7479,1996,0.161446561,tp_umol
7489,1996,0.29060381,tp_umol
7495,1996,0.129157249,tp_umol
7496,1996,0.161446561,tp_umol
7499,1996,0.193735873,tp_umol
7504,1996,0.096867937,tp_umol
7505,1996,0.193735873,tp_umol
7506,1996,0.129157249,tp_umol
7516,1996,0.548918308,tp_umol
7519,1996,0.29060381,tp_umol
7521,1996,0.242169842,tp_umol
7523,1996,0.538155204,tp_umol
7524,1996,0.516628996,tp_umol
7525,1996,0.276765533,tp_umol
7531,1996,0.193735873,tp_umol
7534,1996,0.339037778,tp_umol
7536,1996,0.161446561,tp_umol
7540,1996,0.678075557,tp_umol
7541,1996,0.387471747,tp_umol
7544,1996,0.258314498,tp_umol
7545,1996,0.710364869,tp_umol
7547,1996,1.840490798,tp_umol
7551,1996,0.29060381,tp_umol
7565,1996,0.419761059,tp_umol
7567,1996,0.29060381,tp_umol
7575,1996,1.409966634,tp_umol
7581,1996,0.258314498,tp_umol
7592,1996,0.193735873,tp_umol
7593,1996,0.435905715,tp_umol
7595,1996,0.258314498,tp_umol
7596,1996,0.387471747,tp_umol
7597,1996,0.387471747,tp_umol
7598,1996,1.275427833,tp_umol
7615,1996,0.116241524,tp_umol
7628,1996,0.29060381,tp_umol
7634,1996,0.419761059,tp_umol
7637,1996,0.516628996,tp_umol
7646,1996,0.258314498,tp_umol
7647,1996,1.033257992,tp_umol
7656,1996,0.226025186,tp_umol
7660,1996,0.193735873,tp_umol
7668,1996,0.129157249,tp_umol
7670,1996,0.226025186,tp_umol
7675,1996,0.322893122,tp_umol
7676,1996,1.420729738,tp_umol
7678,1996,0.355182435,tp_umol
7695,1996,0.613496933,tp_umol
7712,1996,0.258314498,tp_umol
7715,1996,0.742654181,tp_umol
7721,1996,0.387471747,tp_umol
7726,1996,0.29060381,tp_umol
7742,1996,0.355182435,tp_umol
7753,1996,0.129157249,tp_umol
7773,1996,0.602733828,tp_umol
7776,1996,0.29060381,tp_umol
7782,1996,0.145301905,tp_umol
7785,1996,0.258314498,tp_umol
7789,1996,0.193735873,tp_umol
7790,1996,0.29060381,tp_umol
7791,1996,0.548918308,tp_umol
7792,1996,0.419761059,tp_umol
7801,1996,0.226025186,tp_umol
7810,1996,0.468195027,tp_umol
7811,1996,0.34226671,tp_umol
7816,1996,0.258314498,tp_umol
7826,1996,0.29060381,tp_umol
7827,1996,0.096867937,tp_umol
7828,1996,0.193735873,tp_umol
7832,1996,0.193735873,tp_umol
7835,1996,0.322893122,tp_umol
7855,1996,0.258314498,tp_umol
7856,1996,0.258314498,tp_umol
7857,1996,0.032289312,tp_umol
7860,1996,0.129157249,tp_umol
7871,1996,0.322893122,tp_umol
7884,1996,0.258314498,tp_umol
7886,1996,0.247551394,tp_umol
7897,1996,0.145301905,tp_umol
7904,1996,0.29060381,tp_umol
7905,1996,0.193735873,tp_umol
7906,1996,0.452050371,tp_umol
7910,1996,0.29060381,tp_umol
7921,1996,0.161446561,tp_umol
7938,1996,0.322893122,tp_umol
7944,1996,0.129157249,tp_umol
7956,1996,0.355182435,tp_umol
7957,1996,0.58120762,tp_umol
7963,1996,0.920245399,tp_umol
7964,1996,0.678075557,tp_umol
7965,1996,1.614465612,tp_umol
7966,1996,0.419761059,tp_umol
7970,1996,0.355182435,tp_umol
7975,1996,0.129157249,tp_umol
7982,1996,0.548918308,tp_umol
7987,1996,0.193735873,tp_umol
8018,1996,0.306748466,tp_umol
8037,1996,0.080723281,tp_umol
8043,1996,0.258314498,tp_umol
8046,1996,0.29060381,tp_umol
8048,1996,0.161446561,tp_umol
8054,1996,0.226025186,tp_umol
8057,1996,0.258314498,tp_umol
8065,1996,0.387471747,tp_umol
8072,1996,0.355182435,tp_umol
8075,1996,0.226025186,tp_umol
8108,1996,0.193735873,tp_umol
8144,1996,0.710364869,tp_umol
8145,1996,0.419761059,tp_umol
8146,1996,0.355182435,tp_umol
8147,1996,0.29060381,tp_umol
8158,1996,0.258314498,tp_umol
8163,1996,0.58120762,tp_umol
8179,1996,0.238940911,tp_umol
8196,1996,0.419761059,tp_umol
8199,1996,0.548918308,tp_umol
8205,1996,0.881036948,tp_umol
8210,1996,0.322893122,tp_umol
8213,1996,0.193735873,tp_umol
8232,1996,0.258314498,tp_umol
8245,1996,0.387471747,tp_umol
8249,1996,0.064578624,tp_umol
8252,1996,0.968679367,tp_umol
8255,1996,0.322893122,tp_umol
8271,1996,0.87181143,tp_umol
8272,1996,0.322893122,tp_umol
8277,1996,0.678075557,tp_umol
8278,1996,0.29060381,tp_umol
8280,1996,0.355182435,tp_umol
8281,1996,0.387471747,tp_umol
8282,1996,2.260251857,tp_umol
8283,1996,0.387471747,tp_umol
8286,1996,0.484339684,tp_umol
8289,1996,0.516628996,tp_umol
8291,1996,0.322893122,tp_umol
8292,1996,0.516628996,tp_umol
8293,1996,0.258314498,tp_umol
8294,1996,0.839522118,tp_umol
8295,1996,0.161446561,tp_umol
8304,1996,0.29060381,tp_umol
8305,1996,0.807232806,tp_umol
8306,1996,0.322893122,tp_umol
8312,1996,0.29060381,tp_umol
8313,1996,0.145301905,tp_umol
8320,1996,1.033257992,tp_umol
8325,1996,0.226025186,tp_umol
8326,1996,0.355182435,tp_umol
8333,1996,0.936390055,tp_umol
8339,1996,0.478958132,tp_umol
8356,1996,0.419761059,tp_umol
8365,1996,0.29060381,tp_umol
8366,1996,0.312130018,tp_umol
8369,1996,0.400387472,tp_umol
8392,1996,0.258314498,tp_umol
8394,1996,0.468195027,tp_umol
8395,1996,0.200193736,tp_umol
8396,1996,0.29060381,tp_umol
8397,1996,0.387471747,tp_umol
8403,1996,0.516628996,tp_umol
8405,1996,0.484339684,tp_umol
8406,1996,0.452050371,tp_umol
8412,1996,0.193735873,tp_umol
8413,1996,0.355182435,tp_umol
8416,1996,0.215262082,tp_umol
8423,1996,0.29060381,tp_umol
8425,1996,0.096867937,tp_umol
8428,1996,0.213109461,tp_umol
8431,1996,0.161446561,tp_umol
8437,1996,0.322893122,tp_umol
8444,1996,0.258314498,tp_umol
8453,1996,0.226025186,tp_umol
8461,1996,0.142072974,tp_umol
8471,1996,0.419761059,tp_umol
8472,1996,0.193735873,tp_umol
8483,1996,0.475114166,tp_umol
8497,1996,0.226025186,tp_umol
8501,1996,0.193735873,tp_umol
8506,1996,0.29060381,tp_umol
8510,1996,0.161446561,tp_umol
8511,1996,0.129157249,tp_umol
8513,1996,0.602733828,tp_umol
8516,1996,0.258314498,tp_umol
8521,1996,0.322893122,tp_umol
10987,1996,0.339037778,tp_umol
11095,1996,1.824346141,tp_umol
15979,1996,1.630610268,tp_umol
17360,1996,0.258314498,tp_umol
23670,1996,2.534711011,tp_umol
24707,1996,0.920245399,tp_umol
25760,1996,1.130125928,tp_umol
25980,1996,0.166828113,tp_umol
26660,1996,1.323861802,tp_umol
28665,1996,0.226025186,tp_umol
28809,1996,4.520503713,tp_umol
28836,1996,2.131094608,tp_umol
30918,1996,0.758798838,tp_umol
30935,1996,0.50048434,tp_umol
31993,1996,1.404585082,tp_umol
34040,1996,1.065547304,tp_umol
36107,1996,0.920245399,tp_umol
36111,1996,2.66386826,tp_umol
38285,1996,2.502421698,tp_umol
38705,1996,0.59605524,tp_umol
39489,1996,0.403616403,tp_umol
40387,1996,0.661930901,tp_umol
40610,1996,0.655011763,tp_umol
41495,1996,0.887956087,tp_umol
43622,1996,0.435905715,tp_umol
45592,1996,2.873748789,tp_umol
45620,1996,1.824346141,tp_umol
46662,1996,1.598320956,tp_umol
49620,1996,0.258314498,tp_umol
49938,1996,0.820148531,tp_umol
51869,1996,1.679044236,tp_umol
55007,1996,0.807232806,tp_umol
55761,1996,0.774943494,tp_umol
62221,1996,0.532773652,tp_umol
64236,1996,10.47788182,tp_umol
66336,1996,0.403616403,tp_umol
73287,1996,2.034226671,tp_umol
78634,1996,1.097836616,tp_umol
80721,1996,1.097836616,tp_umol
82971,1996,1.033257992,tp_umol
86932,1996,2.114949952,tp_umol
86937,1996,3.002906038,tp_umol
88095,1996,0.129157249,tp_umol
89377,1996,1.097836616,tp_umol
90311,1996,1.517597675,tp_umol
90332,1996,0.952534711,tp_umol
94414,1996,1.162415241,tp_umol
97720,1996,0.567369344,tp_umol
99307,1996,0.435905715,tp_umol
101415,1996,2.276396513,tp_umol
107503,1996,3.761704876,tp_umol
107694,1996,7.329673878,tp_umol
111865,1996,0.548918308,tp_umol
112900,1996,0.661930901,tp_umol
113702,1996,0.20988053,tp_umol
115040,1996,0.398234851,tp_umol
118099,1996,0.064578624,tp_umol
119108,1996,5.11785599,tp_umol
120948,1996,0.398234851,tp_umol
122324,1996,0.887956087,tp_umol
122517,1996,0.419761059,tp_umol
123328,1996,0.613496933,tp_umol
125428,1996,2.066515983,tp_umol
129083,1996,0.452050371,tp_umol
131352,1996,0.322893122,tp_umol
133500,1996,6.118824669,tp_umol
134511,1996,2.244107201,tp_umol
135452,1996,0.516628996,tp_umol
136303,1996,0.274459154,tp_umol
136311,1996,1.840490798,tp_umol
136466,1996,0.177591217,tp_umol
136468,1996,0.274459154,tp_umol
137300,1996,1.08169196,tp_umol
63,1997,0.839522118,tp_umol
211,1997,0.577332903,tp_umol
230,1997,0.322893122,tp_umol
249,1997,1.28926611,tp_umol
418,1997,0.498690489,tp_umol
455,1997,2.16338392,tp_umol
483,1997,2.45398773,tp_umol
490,1997,0.468195027,tp_umol
518,1997,0.484339684,tp_umol
523,1997,0.87181143,tp_umol
554,1997,0.484339684,tp_umol
563,1997,0.678075557,tp_umol
586,1997,0.58120762,tp_umol
602,1997,0.128511463,tp_umol
618,1997,0.87181143,tp_umol
620,1997,3.277365192,tp_umol
639,1997,0.484339684,tp_umol
640,1997,0.122699387,tp_umol
644,1997,0.142072974,tp_umol
648,1997,1.092455064,tp_umol
655,1997,0.645786245,tp_umol
676,1997,0.376708643,tp_umol
679,1997,2.550855667,tp_umol
686,1997,0.548918308,tp_umol
823,1997,0.355182435,tp_umol
824,1997,0.914863847,tp_umol
827,1997,1.655980442,tp_umol
838,1997,0.493565201,tp_umol
850,1997,0.484339684,tp_umol
858,1997,0.355182435,tp_umol
865,1997,0.984824023,tp_umol
906,1997,0.064578624,tp_umol
946,1997,0.516628996,tp_umol
966,1997,0.516628996,tp_umol
967,1997,3.067484663,tp_umol
968,1997,0.591970724,tp_umol
969,1997,0.274459154,tp_umol
993,1997,0.968679367,tp_umol
1014,1997,2.066515983,tp_umol
1019,1997,0.87181143,tp_umol
1023,1997,0.0516629,tp_umol
1041,1997,1.162415241,tp_umol
1043,1997,0.548918308,tp_umol
1051,1997,0.484339684,tp_umol
1078,1997,1.469163707,tp_umol
1091,1997,0.734581853,tp_umol
1130,1997,3.487245722,tp_umol
1141,1997,0.195350339,tp_umol
1150,1997,0.419761059,tp_umol
1165,1997,0.355182435,tp_umol
1204,1997,1.08169196,tp_umol
1223,1997,1.183941449,tp_umol
1273,1997,1.549886987,tp_umol
1281,1997,1.711333549,tp_umol
1298,1997,2.583144979,tp_umol
